Burden Id,Region,Year,Cause Name,Age Group Name,Burden Mean,Burden Upper,Burden Lower,Pollutant
1223978,North Africa and Middle East,2001,All causes,All ages,5147000,7433000,3450000,hap
1223981,North Africa and Middle East,2002,All causes,All ages,4944000,6920000,3348000,hap
1223984,North Africa and Middle East,2003,All causes,All ages,4865000,6794000,3327000,hap
1223987,North Africa and Middle East,2004,All causes,All ages,4738000,6673000,3280000,hap
1223990,North Africa and Middle East,2005,All causes,All ages,4566000,6400000,3150000,hap
1223993,North Africa and Middle East,2006,All causes,All ages,4373000,6188000,3028000,hap
1223996,North Africa and Middle East,2007,All causes,All ages,4164000,5886000,2888000,hap
1223999,North Africa and Middle East,2008,All causes,All ages,3947000,5534000,2731000,hap
1224002,North Africa and Middle East,2009,All causes,All ages,3742000,5286000,2593000,hap
1224005,North Africa and Middle East,2010,All causes,All ages,3564000,4965000,2459000,hap
1224008,North Africa and Middle East,2011,All causes,All ages,3405000,4751000,2354000,hap
1224011,North Africa and Middle East,2012,All causes,All ages,3262000,4559000,2283000,hap
1224014,North Africa and Middle East,2013,All causes,All ages,3150000,4360000,2149000,hap
1224017,North Africa and Middle East,2014,All causes,All ages,3035000,4238000,2071000,hap
1224020,North Africa and Middle East,2015,All causes,All ages,2936000,4107000,2003000,hap
1224023,North Africa and Middle East,2016,All causes,All ages,2837000,3918000,1961000,hap
1224026,North Africa and Middle East,2017,All causes,All ages,2745000,3778000,1898000,hap
1224029,North Africa and Middle East,2018,All causes,All ages,2661000,3618000,1851000,hap
1224032,North Africa and Middle East,2019,All causes,All ages,2615000,3596000,1816000,hap
1224035,North Africa and Middle East,2020,All causes,All ages,2500000,3388000,1805000,hap
1224038,North Africa and Middle East,2021,All causes,All ages,2456000,3311000,1756000,hap
1143937,Oceania,1990,All causes,All ages,408000,554300,274900,hap
1143940,Oceania,1991,All causes,All ages,412100,554400,282500,hap
1143943,Oceania,1992,All causes,All ages,413800,558900,285200,hap
1143946,Oceania,1993,All causes,All ages,416000,556200,284400,hap
1143949,Oceania,1994,All causes,All ages,417000,558800,285900,hap
1143952,Oceania,1995,All causes,All ages,419000,566800,287600,hap
1143955,Oceania,1996,All causes,All ages,424200,570700,291000,hap
1143958,Oceania,1997,All causes,All ages,428100,568600,287700,hap
1143961,Oceania,1998,All causes,All ages,439500,593000,298400,hap
1143964,Oceania,1999,All causes,All ages,449600,608300,306400,hap
1143967,Oceania,2000,All causes,All ages,459800,626800,309100,hap
1143970,Oceania,2001,All causes,All ages,467800,630400,319100,hap
1143973,Oceania,2002,All causes,All ages,478900,640500,325200,hap
1143976,Oceania,2003,All causes,All ages,487900,651900,334300,hap
1143979,Oceania,2004,All causes,All ages,498000,664900,338800,hap
1143982,Oceania,2005,All causes,All ages,515100,694000,347300,hap
1143985,Oceania,2006,All causes,All ages,527900,712000,354300,hap
1143988,Oceania,2007,All causes,All ages,538000,722200,361200,hap
1143991,Oceania,2008,All causes,All ages,542200,728700,370400,hap
1143994,Oceania,2009,All causes,All ages,543300,729600,374800,hap
1143997,Oceania,2010,All causes,All ages,556400,747700,379900,hap
1144000,Oceania,2011,All causes,All ages,566700,764800,394300,hap
1144003,Oceania,2012,All causes,All ages,575500,782400,401600,hap
1144006,Oceania,2013,All causes,All ages,579500,779900,403900,hap
1144009,Oceania,2014,All causes,All ages,586200,781400,407400,hap
1144012,Oceania,2015,All causes,All ages,595000,792800,413700,hap
1144015,Oceania,2016,All causes,All ages,598300,793500,423200,hap
1144018,Oceania,2017,All causes,All ages,609500,812400,435600,hap
1144021,Oceania,2018,All causes,All ages,617700,825700,441500,hap
1144024,Oceania,2019,All causes,All ages,632500,838800,448600,hap
1144027,Oceania,2020,All causes,All ages,620600,823600,437500,hap
1144030,Oceania,2021,All causes,All ages,620600,813600,454500,hap
1238497,South Asia,1990,All causes,All ages,77880000,95420000,58290000,hap
1238500,South Asia,1991,All causes,All ages,77560000,94600000,58110000,hap
1238503,South Asia,1992,All causes,All ages,77660000,94640000,58590000,hap
1238506,South Asia,1993,All causes,All ages,77420000,94130000,58530000,hap
1238509,South Asia,1994,All causes,All ages,77300000,93610000,58210000,hap
1238512,South Asia,1995,All causes,All ages,77250000,93010000,58250000,hap
1238515,South Asia,1996,All causes,All ages,76480000,92340000,58280000,hap
1238518,South Asia,1997,All causes,All ages,75530000,91290000,57670000,hap
1238521,South Asia,1998,All causes,All ages,74640000,90120000,57540000,hap
1238524,South Asia,1999,All causes,All ages,72990000,88290000,57410000,hap
1238527,South Asia,2000,All causes,All ages,71630000,86990000,56400000,hap
1238530,South Asia,2001,All causes,All ages,70640000,85800000,55490000,hap
1238533,South Asia,2002,All causes,All ages,69910000,84580000,54280000,hap
1238536,South Asia,2003,All causes,All ages,69560000,84160000,53830000,hap
1238539,South Asia,2004,All causes,All ages,68940000,83660000,53250000,hap
1238542,South Asia,2005,All causes,All ages,68270000,83230000,53200000,hap
1238545,South Asia,2006,All causes,All ages,68170000,82970000,52610000,hap
1238548,South Asia,2007,All causes,All ages,68420000,82910000,52730000,hap
1238551,South Asia,2008,All causes,All ages,68350000,83480000,52200000,hap
1238554,South Asia,2009,All causes,All ages,67270000,82740000,51070000,hap
1238557,South Asia,2010,All causes,All ages,66560000,81600000,50000000,hap
1238560,South Asia,2011,All causes,All ages,65350000,81380000,49820000,hap
1238563,South Asia,2012,All causes,All ages,62940000,79480000,47320000,hap
1238566,South Asia,2013,All causes,All ages,60230000,77360000,45160000,hap
1238569,South Asia,2014,All causes,All ages,57210000,75400000,41810000,hap
1238572,South Asia,2015,All causes,All ages,54930000,73200000,39220000,hap
1238575,South Asia,2016,All causes,All ages,53020000,71680000,37860000,hap
1238578,South Asia,2017,All causes,All ages,51540000,70420000,36530000,hap
1238581,South Asia,2018,All causes,All ages,50350000,69670000,34950000,hap
1238584,South Asia,2019,All causes,All ages,49370000,68530000,33450000,hap
1238587,South Asia,2020,All causes,All ages,48250000,65700000,33400000,hap
1238590,South Asia,2021,All causes,All ages,47180000,64920000,31870000,hap
1135284,Southeast Asia,1990,All causes,All ages,19590000,24860000,14210000,hap
1135287,Southeast Asia,1991,All causes,All ages,19210000,24420000,14180000,hap
1135290,Southeast Asia,1992,All causes,All ages,18900000,24080000,13970000,hap
1135293,Southeast Asia,1993,All causes,All ages,18590000,23540000,13750000,hap
1135296,Southeast Asia,1994,All causes,All ages,18190000,23000000,13330000,hap
1135299,Southeast Asia,1995,All causes,All ages,17840000,22660000,12840000,hap
1135302,Southeast Asia,1996,All causes,All ages,17500000,22060000,12760000,hap
1135305,Southeast Asia,1997,All causes,All ages,17130000,21550000,12710000,hap
1135308,Southeast Asia,1998,All causes,All ages,16830000,21180000,12400000,hap
1135311,Southeast Asia,1999,All causes,All ages,16590000,20990000,12190000,hap
1135314,Southeast Asia,2000,All causes,All ages,16420000,20790000,12140000,hap
1135317,Southeast Asia,2001,All causes,All ages,16310000,20520000,12060000,hap
1135320,Southeast Asia,2002,All causes,All ages,16240000,20390000,11910000,hap
1135323,Southeast Asia,2003,All causes,All ages,16150000,20360000,11970000,hap
1135326,Southeast Asia,2004,All causes,All ages,16020000,20210000,11870000,hap
1135329,Southeast Asia,2005,All causes,All ages,15900000,20230000,11590000,hap
1135332,Southeast Asia,2006,All causes,All ages,15660000,19740000,11500000,hap
1135335,Southeast Asia,2007,All causes,All ages,15350000,19800000,11130000,hap
1135338,Southeast Asia,2008,All causes,All ages,15090000,19640000,10720000,hap
1135341,Southeast Asia,2009,All causes,All ages,14780000,19570000,10310000,hap
1135344,Southeast Asia,2010,All causes,All ages,14370000,19070000,9868000,hap
1135347,Southeast Asia,2011,All causes,All ages,13860000,18830000,9345000,hap
1135350,Southeast Asia,2012,All causes,All ages,13200000,18130000,8694000,hap
1135353,Southeast Asia,2013,All causes,All ages,12540000,17700000,7982000,hap
1135356,Southeast Asia,2014,All causes,All ages,11830000,17300000,7243000,hap
1135359,Southeast Asia,2015,All causes,All ages,11270000,17000000,6548000,hap
1135362,Southeast Asia,2016,All causes,All ages,10680000,16600000,5981000,hap
1135365,Southeast Asia,2017,All causes,All ages,10050000,16070000,5325000,hap
1135368,Southeast Asia,2018,All causes,All ages,9496000,15520000,4776000,hap
1135371,Southeast Asia,2019,All causes,All ages,9056000,15430000,4436000,hap
1135374,Southeast Asia,2020,All causes,All ages,8572000,14940000,4127000,hap
1135377,Southeast Asia,2021,All causes,All ages,9057000,15360000,4433000,hap
1260289,Southern Africa,1990,All causes,All ages,1299000,1958000,764900,hap
1260292,Southern Africa,1991,All causes,All ages,1264000,1904000,749500,hap
1260295,Southern Africa,1992,All causes,All ages,1248000,1885000,732700,hap
1260298,Southern Africa,1993,All causes,All ages,1213000,1836000,704700,hap
1260301,Southern Africa,1994,All causes,All ages,1214000,1830000,698300,hap
1260304,Southern Africa,1995,All causes,All ages,1200000,1807000,691400,hap
1260307,Southern Africa,1996,All causes,All ages,1205000,1810000,713600,hap
1260310,Southern Africa,1997,All causes,All ages,1227000,1862000,720000,hap
1260313,Southern Africa,1998,All causes,All ages,1262000,1908000,739100,hap
1260316,Southern Africa,1999,All causes,All ages,1271000,1929000,747700,hap
1260319,Southern Africa,2000,All causes,All ages,1322000,2010000,767000,hap
1260322,Southern Africa,2001,All causes,All ages,1341000,2071000,772300,hap
1260325,Southern Africa,2002,All causes,All ages,1384000,2165000,783600,hap
1260328,Southern Africa,2003,All causes,All ages,1421000,2207000,797800,hap
1260331,Southern Africa,2004,All causes,All ages,1432000,2223000,810600,hap
1261108,Southern Africa,2005,All causes,All ages,1431000,2223000,812300,hap
1261111,Southern Africa,2006,All causes,All ages,1416000,2202000,813800,hap
1261114,Southern Africa,2007,All causes,All ages,1371000,2126000,794500,hap
1261117,Southern Africa,2008,All causes,All ages,1362000,2095000,800800,hap
1261120,Southern Africa,2009,All causes,All ages,1329000,2036000,775800,hap
1261123,Southern Africa,2010,All causes,All ages,1285000,1983000,737100,hap
1261126,Southern Africa,2011,All causes,All ages,1249000,1933000,737000,hap
1261129,Southern Africa,2012,All causes,All ages,1205000,1869000,716000,hap
1261132,Southern Africa,2013,All causes,All ages,1152000,1789000,707400,hap
1261135,Southern Africa,2014,All causes,All ages,1121000,1748000,687400,hap
1261138,Southern Africa,2015,All causes,All ages,1103000,1735000,654400,hap
1261141,Southern Africa,2016,All causes,All ages,1083000,1705000,654500,hap
1261144,Southern Africa,2017,All causes,All ages,1049000,1665000,631100,hap
1261147,Southern Africa,2018,All causes,All ages,1038000,1668000,625100,hap
1261150,Southern Africa,2019,All causes,All ages,1023000,1639000,621500,hap
1261153,Southern Africa,2020,All causes,All ages,954900,1530000,581800,hap
1261156,Southern Africa,2021,All causes,All ages,968800,1528000,601300,hap
1198465,Southern Latin America,1990,All causes,All ages,225500,550100,61100,hap
1198468,Southern Latin America,1991,All causes,All ages,201300,514400,48600,hap
1198471,Southern Latin America,1992,All causes,All ages,183100,489300,40000,hap
1198474,Southern Latin America,1993,All causes,All ages,167000,468000,32700,hap
1198477,Southern Latin America,1994,All causes,All ages,149600,436800,26000,hap
1198480,Southern Latin America,1995,All causes,All ages,137800,424600,21200,hap
1198483,Southern Latin America,1996,All causes,All ages,124600,401700,16700,hap
1198486,Southern Latin America,1997,All causes,All ages,109000,373500,12200,hap
1198489,Southern Latin America,1998,All causes,All ages,98200,357900,9290,hap
1198492,Southern Latin America,1999,All causes,All ages,87800,338000,7200,hap
1198495,Southern Latin America,2000,All causes,All ages,76900,306000,5600,hap
1198498,Southern Latin America,2001,All causes,All ages,72400,297200,4930,hap
1198501,Southern Latin America,2002,All causes,All ages,68000,290100,4340,hap
1198504,Southern Latin America,2003,All causes,All ages,65300,290900,3900,hap
1198507,Southern Latin America,2004,All causes,All ages,61500,280200,3540,hap
1198510,Southern Latin America,2005,All causes,All ages,56800,264400,3220,hap
1198513,Southern Latin America,2006,All causes,All ages,51900,253500,2840,hap
1198516,Southern Latin America,2007,All causes,All ages,47400,247900,2500,hap
1198519,Southern Latin America,2008,All causes,All ages,40600,226800,1920,hap
1198522,Southern Latin America,2009,All causes,All ages,35600,213900,1550,hap
1198525,Southern Latin America,2010,All causes,All ages,31700,204100,1320,hap
1198528,Southern Latin America,2011,All causes,All ages,28300,193100,1110,hap
1198531,Southern Latin America,2012,All causes,All ages,25100,180900,868,hap
1198534,Southern Latin America,2013,All causes,All ages,22400,169500,719,hap
1198537,Southern Latin America,2014,All causes,All ages,20000,156700,573,hap
1198540,Southern Latin America,2015,All causes,All ages,18500,147400,515,hap
1198543,Southern Latin America,2016,All causes,All ages,17600,144400,485,hap
1198546,Southern Latin America,2017,All causes,All ages,16300,136100,434,hap
1198549,Southern Latin America,2018,All causes,All ages,15400,129600,394,hap
1198552,Southern Latin America,2019,All causes,All ages,15000,125700,381,hap
1198555,Southern Latin America,2020,All causes,All ages,14300,116700,400,hap
1198558,Southern Latin America,2021,All causes,All ages,14100,115900,371,hap
1223041,Tropical Latin America,1990,All causes,All ages,1977000,3053000,1196000,hap
1223044,Tropical Latin America,1991,All causes,All ages,1859000,2863000,1107000,hap
1223047,Tropical Latin America,1992,All causes,All ages,1772000,2815000,1036000,hap
1223050,Tropical Latin America,1993,All causes,All ages,1689000,2733000,969800,hap
1223053,Tropical Latin America,1994,All causes,All ages,1582000,2547000,894900,hap
1223056,Tropical Latin America,1995,All causes,All ages,1507000,2454000,832700,hap
1223059,Tropical Latin America,1996,All causes,All ages,1421000,2350000,783500,hap
1223062,Tropical Latin America,1997,All causes,All ages,1343000,2247000,740300,hap
1223065,Tropical Latin America,1998,All causes,All ages,1287000,2166000,703300,hap
1223068,Tropical Latin America,1999,All causes,All ages,1229000,2098000,653900,hap
1223071,Tropical Latin America,2000,All causes,All ages,1169000,2023000,603800,hap
1223074,Tropical Latin America,2001,All causes,All ages,1123000,1932000,574800,hap
1223077,Tropical Latin America,2002,All causes,All ages,1076000,1862000,540800,hap
1223080,Tropical Latin America,2003,All causes,All ages,1036000,1842000,525200,hap
1223083,Tropical Latin America,2004,All causes,All ages,995400,1790000,485700,hap
1223510,Tropical Latin America,2005,All causes,All ages,936200,1690000,449200,hap
1223513,Tropical Latin America,2006,All causes,All ages,881700,1609000,412500,hap
1223516,Tropical Latin America,2007,All causes,All ages,822200,1559000,375100,hap
1223519,Tropical Latin America,2008,All causes,All ages,763800,1473000,337200,hap
1223522,Tropical Latin America,2009,All causes,All ages,719200,1440000,304500,hap
1223525,Tropical Latin America,2010,All causes,All ages,666700,1374000,270300,hap
1223528,Tropical Latin America,2011,All causes,All ages,614500,1307000,241300,hap
1223531,Tropical Latin America,2012,All causes,All ages,553600,1230000,203400,hap
1223534,Tropical Latin America,2013,All causes,All ages,499100,1159000,170300,hap
1223537,Tropical Latin America,2014,All causes,All ages,445300,1089000,137100,hap
1223540,Tropical Latin America,2015,All causes,All ages,414100,1038000,119700,hap
1223543,Tropical Latin America,2016,All causes,All ages,396300,1012000,114600,hap
1223546,Tropical Latin America,2017,All causes,All ages,373700,974300,108200,hap
1223549,Tropical Latin America,2018,All causes,All ages,356100,941400,103100,hap
1223552,Tropical Latin America,2019,All causes,All ages,338600,906400,94200,hap
1223555,Tropical Latin America,2020,All causes,All ages,317800,851500,85000,hap
1223558,Tropical Latin America,2021,All causes,All ages,326700,880400,89600,hap
1265857,Western Africa,1990,All causes,All ages,18330000,25740000,11510000,hap
1265860,Western Africa,1991,All causes,All ages,18770000,26050000,11670000,hap
1265863,Western Africa,1992,All causes,All ages,19210000,26370000,12070000,hap
1265866,Western Africa,1993,All causes,All ages,19670000,26970000,12340000,hap
1265869,Western Africa,1994,All causes,All ages,20090000,27130000,12590000,hap
1265872,Western Africa,1995,All causes,All ages,20510000,27830000,12830000,hap
1265875,Western Africa,1996,All causes,All ages,20840000,28430000,13290000,hap
1265878,Western Africa,1997,All causes,All ages,21080000,28730000,13310000,hap
1265881,Western Africa,1998,All causes,All ages,21350000,28890000,13590000,hap
1265884,Western Africa,1999,All causes,All ages,21650000,29270000,13790000,hap
1265887,Western Africa,2000,All causes,All ages,21950000,30000000,13970000,hap
1265890,Western Africa,2001,All causes,All ages,22250000,30250000,14120000,hap
1265893,Western Africa,2002,All causes,All ages,22530000,30550000,14330000,hap
1265896,Western Africa,2003,All causes,All ages,22670000,30920000,14560000,hap
1265899,Western Africa,2004,All causes,All ages,22750000,30860000,14880000,hap
1265902,Western Africa,2005,All causes,All ages,22830000,30940000,15200000,hap
1265905,Western Africa,2006,All causes,All ages,22900000,30680000,15260000,hap
1265908,Western Africa,2007,All causes,All ages,22840000,30690000,15430000,hap
1265911,Western Africa,2008,All causes,All ages,22520000,30310000,15220000,hap
1265914,Western Africa,2009,All causes,All ages,22400000,30120000,15310000,hap
1265917,Western Africa,2010,All causes,All ages,22260000,30280000,15130000,hap
1265920,Western Africa,2011,All causes,All ages,21950000,29990000,14770000,hap
1265923,Western Africa,2012,All causes,All ages,21580000,29730000,14530000,hap
1265926,Western Africa,2013,All causes,All ages,21170000,29610000,13970000,hap
1265929,Western Africa,2014,All causes,All ages,20760000,29680000,13500000,hap
1265932,Western Africa,2015,All causes,All ages,20580000,29210000,13050000,hap
1265935,Western Africa,2016,All causes,All ages,20700000,29870000,13430000,hap
1265938,Western Africa,2017,All causes,All ages,20700000,29370000,13500000,hap
1265941,Western Africa,2018,All causes,All ages,20660000,29100000,13610000,hap
1265944,Western Africa,2019,All causes,All ages,20430000,28650000,13690000,hap
1265947,Western Africa,2020,All causes,All ages,19100000,27150000,12750000,hap
1265950,Western Africa,2021,All causes,All ages,19090000,26300000,13230000,hap
1178848,Western Europe,1990,All causes,All ages,39200,274100,1550,hap
1178851,Western Europe,1991,All causes,All ages,34800,247600,1290,hap
1178854,Western Europe,1992,All causes,All ages,30300,219700,1070,hap
1178857,Western Europe,1993,All causes,All ages,26600,198500,834,hap
1178860,Western Europe,1994,All causes,All ages,23200,175900,610,hap
1178863,Western Europe,1995,All causes,All ages,20600,156400,398,hap
1178866,Western Europe,1996,All causes,All ages,18400,139200,366,hap
1178869,Western Europe,1997,All causes,All ages,16300,122100,267,hap
1178872,Western Europe,1998,All causes,All ages,14600,108000,210,hap
1178875,Western Europe,1999,All causes,All ages,13000,94400,196,hap
1178878,Western Europe,2000,All causes,All ages,11500,79900,178,hap
1178881,Western Europe,2001,All causes,All ages,10200,69800,133,hap
1178884,Western Europe,2002,All causes,All ages,9240,61800,99.9,hap
1178887,Western Europe,2003,All causes,All ages,8370,54600,80.7,hap
1178890,Western Europe,2004,All causes,All ages,7440,46900,42.6,hap
1178893,Western Europe,2005,All causes,All ages,6810,41500,37,hap
1178896,Western Europe,2006,All causes,All ages,6200,36700,33.8,hap
1178899,Western Europe,2007,All causes,All ages,5720,33200,31,hap
1178902,Western Europe,2008,All causes,All ages,5250,29500,1.12,hap
1178905,Western Europe,2009,All causes,All ages,4880,26900,-17.4,hap
1178908,Western Europe,2010,All causes,All ages,4580,24900,-31.7,hap
1178911,Western Europe,2011,All causes,All ages,4420,23700,-30.8,hap
1178914,Western Europe,2012,All causes,All ages,4290,22800,-27.9,hap
1178917,Western Europe,2013,All causes,All ages,4140,21600,-24.8,hap
1178920,Western Europe,2014,All causes,All ages,4000,20600,-23.8,hap
1178923,Western Europe,2015,All causes,All ages,3910,19900,-20.2,hap
1178926,Western Europe,2016,All causes,All ages,3730,18600,-24.7,hap
1178929,Western Europe,2017,All causes,All ages,3550,17200,-26.2,hap
1178932,Western Europe,2018,All causes,All ages,3360,15800,-30,hap
1178935,Western Europe,2019,All causes,All ages,3210,15000,-32.9,hap
1178938,Western Europe,2020,All causes,All ages,3100,14700,-33.2,hap
1178941,Western Europe,2021,All causes,All ages,3210,14900,-33.9,hap
1306561,Andean Latin America,1990,Asthma,<5 years,3090,11100,-2520,no2
1306564,Andean Latin America,2000,Asthma,<5 years,2290,8060,-1860,no2
1306567,Andean Latin America,2010,Asthma,<5 years,1600,5840,-1250,no2
1306570,Andean Latin America,2021,Asthma,<5 years,1660,5870,-1290,no2
1301557,Australasia,1990,Asthma,<5 years,321,1170,-291,no2
1301560,Australasia,2000,Asthma,<5 years,336,1340,-307,no2
1301563,Australasia,2010,Asthma,<5 years,225,884,-192,no2
1301566,Australasia,2021,Asthma,<5 years,128,633,-119,no2
1304497,Caribbean,1990,Asthma,<5 years,800,3400,-677,no2
1304500,Caribbean,2000,Asthma,<5 years,1000,3760,-796,no2
1304503,Caribbean,2010,Asthma,<5 years,777,3420,-676,no2
1304506,Caribbean,2021,Asthma,<5 years,733,3170,-645,no2
1310869,Central Africa,1990,Asthma,<5 years,394,1500,-296,no2
1310872,Central Africa,2000,Asthma,<5 years,318,1340,-247,no2
1310875,Central Africa,2010,Asthma,<5 years,501,2060,-383,no2
1310878,Central Africa,2021,Asthma,<5 years,405,1790,-319,no2
1299601,Central Asia,1990,Asthma,<5 years,749,2730,-643,no2
1299604,Central Asia,2000,Asthma,<5 years,294,1350,-256,no2
1299607,Central Asia,2010,Asthma,<5 years,323,1470,-291,no2
1299610,Central Asia,2021,Asthma,<5 years,568,2270,-482,no2
1299925,Central Europe,1990,Asthma,<5 years,2030,7070,-1830,no2
1299928,Central Europe,2000,Asthma,<5 years,1000,3960,-930,no2
1299931,Central Europe,2010,Asthma,<5 years,724,3260,-680,no2
1299934,Central Europe,2021,Asthma,<5 years,761,3660,-725,no2
1305517,Central Latin America,1990,Asthma,<5 years,6160,21300,-5100,no2
1305520,Central Latin America,2000,Asthma,<5 years,4440,15900,-3680,no2
1305523,Central Latin America,2010,Asthma,<5 years,3380,12300,-2820,no2
1305526,Central Latin America,2021,Asthma,<5 years,1850,7370,-1590,no2
1299493,East Asia,1990,Asthma,<5 years,10000,41500,-8880,no2
1299496,East Asia,2000,Asthma,<5 years,5700,22800,-5140,no2
1299499,East Asia,2010,Asthma,<5 years,8680,31100,-7660,no2
1299502,East Asia,2021,Asthma,<5 years,5320,22300,-4980,no2
1310857,Eastern Africa,1990,Asthma,<5 years,857,5840,-691,no2
1310860,Eastern Africa,2000,Asthma,<5 years,572,4550,-431,no2
1310863,Eastern Africa,2010,Asthma,<5 years,796,5910,-613,no2
1310866,Eastern Africa,2021,Asthma,<5 years,898,6230,-743,no2
1302721,Eastern Europe,1990,Asthma,<5 years,2790,8850,-2870,no2
1302724,Eastern Europe,2000,Asthma,<5 years,960,3470,-946,no2
1302727,Eastern Europe,2010,Asthma,<5 years,898,3310,-861,no2
1302730,Eastern Europe,2021,Asthma,<5 years,834,3070,-791,no2
1301449,High-income Asia Pacific,1990,Asthma,<5 years,2390,8560,-2160,no2
1301452,High-income Asia Pacific,2000,Asthma,<5 years,1900,6500,-1690,no2
1301455,High-income Asia Pacific,2010,Asthma,<5 years,1890,6020,-1930,no2
1301458,High-income Asia Pacific,2021,Asthma,<5 years,1100,3900,-1040,no2
1305733,High-income North America,1990,Asthma,<5 years,16800,52800,-18300,no2
1305736,High-income North America,2000,Asthma,<5 years,13500,42700,-13800,no2
1305739,High-income North America,2010,Asthma,<5 years,9730,33500,-8510,no2
1305742,High-income North America,2021,Asthma,<5 years,5280,21900,-4890,no2
1308289,North Africa and Middle East,1990,Asthma,<5 years,9730,35900,-7440,no2
1308292,North Africa and Middle East,2000,Asthma,<5 years,6950,26000,-5210,no2
1308295,North Africa and Middle East,2010,Asthma,<5 years,7570,28500,-5830,no2
1308298,North Africa and Middle East,2021,Asthma,<5 years,6800,25000,-5430,no2
1297909,Oceania,1990,Asthma,<5 years,1.61,12.3,-1.1,no2
1297912,Oceania,2000,Asthma,<5 years,2.33,18.2,-1.65,no2
1297915,Oceania,2010,Asthma,<5 years,3.78,29.2,-2.82,no2
1297918,Oceania,2021,Asthma,<5 years,6.65,37.3,-4.65,no2
1309825,South Asia,1990,Asthma,<5 years,5390,29600,-4510,no2
1309828,South Asia,2000,Asthma,<5 years,4010,20800,-3580,no2
1309831,South Asia,2010,Asthma,<5 years,7490,34000,-7060,no2
1309834,South Asia,2021,Asthma,<5 years,4280,19100,-4070,no2
1298413,Southeast Asia,1990,Asthma,<5 years,2980,17200,-2610,no2
1298416,Southeast Asia,2000,Asthma,<5 years,3180,15600,-2950,no2
1298419,Southeast Asia,2010,Asthma,<5 years,3780,17200,-3470,no2
1298422,Southeast Asia,2021,Asthma,<5 years,3380,14400,-2910,no2
1312813,Southern Africa,1990,Asthma,<5 years,120,733,-103,no2
1312816,Southern Africa,2000,Asthma,<5 years,71.5,445,-62.5,no2
1312819,Southern Africa,2010,Asthma,<5 years,100,483,-94.4,no2
1312822,Southern Africa,2021,Asthma,<5 years,83.3,477,-79.5,no2
1306573,Southern Latin America,1990,Asthma,<5 years,1010,3380,-908,no2
1306576,Southern Latin America,2000,Asthma,<5 years,935,3070,-802,no2
1306579,Southern Latin America,2010,Asthma,<5 years,992,3360,-870,no2
1306582,Southern Latin America,2021,Asthma,<5 years,683,2570,-614,no2
1305745,Tropical Latin America,1990,Asthma,<5 years,7760,29300,-6290,no2
1305748,Tropical Latin America,2000,Asthma,<5 years,5940,22300,-4690,no2
1305751,Tropical Latin America,2010,Asthma,<5 years,5090,18500,-4020,no2
1305754,Tropical Latin America,2021,Asthma,<5 years,3140,12100,-2750,no2
1313005,Western Africa,1990,Asthma,<5 years,1270,6160,-1090,no2
1313008,Western Africa,2000,Asthma,<5 years,1110,6400,-968,no2
1313011,Western Africa,2010,Asthma,<5 years,1650,9180,-1450,no2
1313014,Western Africa,2021,Asthma,<5 years,2430,11700,-2040,no2
1302565,Western Europe,1990,Asthma,<5 years,5440,18200,-5370,no2
1302568,Western Europe,2000,Asthma,<5 years,3620,12400,-3300,no2
1302571,Western Europe,2010,Asthma,<5 years,3010,11000,-2730,no2
1302574,Western Europe,2021,Asthma,<5 years,1950,8350,-1940,no2
